,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
317605,I152060841,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,116,,2015-07-23 12:25:00,2015,7,Thursday,12,Part Three,BEACH ST,42.351084,-71.059395,"(42.35108400, -71.05939500)"
200245,I162080269,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,436,,2016-10-01 00:51:00,2016,10,Saturday,0,Part Three,MOODY ST,42.28750553,-71.07212658,"(42.28750553, -71.07212658)"
77335,I172105078,3301,Verbal Disputes,VERBAL DISPUTE,E18,493,,2017-12-20 15:29:00,2017,12,Wednesday,15,Part Three,RIVER STREET TER,42.26086987,-71.11234054,"(42.26086987, -71.11234054)"
124501,I172054912,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,,2017-07-07 17:15:00,2017,7,Friday,17,Part Three,ARBORWAY,,,"(0.00000000, 0.00000000)"
50268,I182026363,2629,Harassment,HARASSMENT,E13,641,,2018-04-06 16:00:00,2018,4,Friday,16,Part Two,CENTRE ST,42.31674811,-71.11356249,"(42.31674811, -71.11356249)"
309438,I152069835,3410,Towed,TOWED MOTOR VEHICLE,E13,651,,2015-08-23 08:47:00,2015,8,Sunday,8,Part Three,BOYNTON ST,42.30542129,-71.11325289,"(42.30542129, -71.11325289)"
91180,I172090370,1402,Vandalism,VANDALISM,D4,132,,2017-10-29 08:46:00,2017,10,Sunday,8,Part Two,MARLBOROUGH ST,42.3531455,-71.07763936,"(42.35314550, -71.07763936)"
263817,I162011841,3304,Assembly or Gathering Violations,NOISY PARTY/RADIO-NO ARREST,B2,605,,2016-02-14 00:10:00,2016,2,Sunday,0,Part Three,SUNSET ST,42.33110131,-71.10870352,"(42.33110131, -71.10870352)"
51858,I182024665,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,C11,400,,2018-04-03 07:10:00,2018,4,Tuesday,7,Part Three,WASHINGTON ST,42.28581121,-71.07115483,"(42.28581121, -71.07115483)"
148059,I172029639,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,794,,2017-04-15 22:00:00,2017,4,Saturday,22,Part One,GLENVILLE AVE,42.35013139,-71.1336259,"(42.35013139, -71.13362590)"
267686,I162007680,3301,Verbal Disputes,VERBAL DISPUTE,B3,428,,2016-01-29 08:01:00,2016,1,Friday,8,Part Three,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)"
132927,I172045908,613,Larceny,LARCENY SHOPLIFTING,B2,329,,2017-06-09 16:59:00,2017,6,Friday,16,Part One,BLUE HILL AVE,42.30896999,-71.08284839,"(42.30896999, -71.08284839)"
319931,I152058263,2647,Other,THREATS TO DO BODILY HARM,B3,431,,2015-07-14 18:46:00,2015,7,Tuesday,18,Part Two,BALSAM ST,42.28710718,-71.08987195,"(42.28710718, -71.08987195)"
61536,I182014300,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,40,,2018-02-23 14:00:00,2018,2,Friday,14,Part One,PARK ST,42.37224078,-71.06148043,"(42.37224078, -71.06148043)"
188964,I162092251,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",A7,28,,2016-11-10 19:41:00,2016,11,Thursday,19,Part Three,HAVRE ST,42.37312349,-71.03801583,"(42.37312349, -71.03801583)"
188020,I162093249,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,769,,2016-11-14 02:00:00,2016,11,Monday,2,Part Three,ARLINGTON ST,42.35200052,-71.1531271,"(42.35200052, -71.15312710)"
311892,I152067086,617,Larceny,LARCENY THEFT FROM BUILDING,D4,283,,2015-08-13 15:30:00,2015,8,Thursday,15,Part One,HUNTINGTON AVE,42.34044966,-71.08845935,"(42.34044966, -71.08845935)"
273057,I162001859,3130,Search Warrants,SEARCH WARRANT,B2,330,,2016-01-07 16:49:00,2016,1,Thursday,16,Part Three,COLUMBIA RD,42.30370925,-71.08313459,"(42.30370925, -71.08313459)"
267771,I162007602,3501,Missing Person Reported,MISSING PERSON,B3,428,,2016-01-28 21:06:00,2016,1,Thursday,21,Part Three,WOOLSON ST,42.2818866,-71.0908705,"(42.28188660, -71.09087050)"
63173,I182012568,617,Larceny,LARCENY THEFT FROM BUILDING,D14,793,,2018-02-16 17:00:00,2018,2,Friday,17,Part One,GORHAM ST,42.34865794,-71.1325918,"(42.34865794, -71.13259180)"
278840,I152103393,3115,Investigate Person,INVESTIGATE PERSON,B3,466,,2015-12-15 11:29:00,2015,12,Tuesday,11,Part Three,BAIRD ST,42.285909,-71.093292,"(42.28590900, -71.09329200)"
219762,I162059199,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14, ,,2016-07-25 04:34:00,2016,7,Monday,4,Part Three,CHESTNUT HILL AVE,,,"(0.00000000, 0.00000000)"
47051,I182029755,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,681,,2018-04-21 03:55:00,2018,4,Saturday,3,Part Three,AVERTON ST,42.28143015,-71.13548869,"(42.28143015, -71.13548869)"
184514,I162097071,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,111,,2016-11-28 12:19:00,2016,11,Monday,12,Part Three,TREMONT ST,42.35311007,-71.06432264,"(42.35311007, -71.06432264)"
113786,I172066309,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,250,,2017-08-12 19:17:00,2017,8,Saturday,19,Part Three,SAVIN HILL AVE,42.31264023,-71.05086006,"(42.31264023, -71.05086006)"
324228,I152053353,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,364,Y,2015-07-23 11:12:00,2015,7,Thursday,11,Part One,BRENT ST,42.29026471,-71.06599003,"(42.29026471, -71.06599003)"
149452,I172028150,3502,Missing Person Located,MISSING PERSON - LOCATED,E13,582,,2017-04-10 22:00:00,2017,4,Monday,22,Part Three,GAY HEAD ST,42.32332676,-71.10525868,"(42.32332676, -71.10525868)"
59161,I182016874,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,175,,2018-03-05 10:31:00,2018,3,Monday,10,Part Three,ATKINSON ST,42.33189752,-71.06908191,"(42.33189752, -71.06908191)"
190901,I162090216,3201,Property Lost,PROPERTY - LOST,D4,142,,2016-11-02 19:00:00,2016,11,Wednesday,19,Part Three,NEWBURY ST,42.34895777,-71.08489204,"(42.34895777, -71.08489204)"
194477,I162086410,2405,Disorderly Conduct,DISORDERLY CONDUCT,C6,186,,2016-10-21 20:46:00,2016,10,Friday,20,Part Two,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
232262,I162045759,2629,Harassment,HARASSMENT,C6,914,,2016-05-31 00:00:00,2016,5,Tuesday,0,Part Two,OLD COLONY AVE,42.32557398,-71.0524813,"(42.32557398, -71.05248130)"
309473,I152069786,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C11,336,,2015-08-23 01:29:00,2015,8,Sunday,1,Part Two,BARRY ST,42.30743661,-71.07014859,"(42.30743661, -71.07014859)"
172869,I172003206,2610,Other,TRESPASSING,A1, ,,2017-01-12 18:53:00,2017,1,Thursday,18,Part Two,,,,"(0.00000000, 0.00000000)"
296127,I152084317,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,,2015-10-10 16:11:00,2015,10,Saturday,16,Part Three,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
323717,I152053928,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,131,,2015-06-30 00:30:00,2015,6,Tuesday,0,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
30898,I182046881,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,626,,2018-06-10 12:00:00,2018,6,Sunday,12,Part Three,QUEENSBERRY ST,42.34255587,-71.09807867,"(42.34255587, -71.09807867)"
207735,I162072124,3207,Property Found,PROPERTY - FOUND,D4,138,,2016-09-04 15:08:00,2016,9,Sunday,15,Part Three,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
113169,I172066954,1402,Vandalism,VANDALISM,A1,75,,2017-08-14 21:09:00,2017,8,Monday,21,Part Two,PORTLAND ST,42.3642384,-71.06165515,"(42.36423840, -71.06165515)"
179244,I162102837,3115,Investigate Person,INVESTIGATE PERSON,D14,956,,2016-12-17 20:28:00,2016,12,Saturday,20,Part Three,WASHINGTON ST,42.34266946,-71.14098779,"(42.34266946, -71.14098779)"
63361,I182012369,3115,Investigate Person,INVESTIGATE PERSON,C11, ,,2018-02-16 10:15:00,2018,2,Friday,10,Part Three,BOWDOIN ST,,,"(0.00000000, 0.00000000)"
72452,I182002705,3111,License Violation,LICENSE PREMISE VIOLATION,B2,280,,2018-01-11 10:51:00,2018,1,Thursday,10,Part Three,WARREN ST,42.32978737,-71.08324801,"(42.32978737, -71.08324801)"
71975,I182003217,3625,Other,DANGEROUS OR HAZARDOUS CONDITION,A1,94,,2018-01-12 18:10:00,2018,1,Friday,18,Part Three,MERCHANTS ROW,42.35930234,-71.05556916,"(42.35930234, -71.05556916)"
1138,I182078801,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,C6,195,,2018-09-29 13:41:00,2018,9,Saturday,13,Part Two,D ST,42.33434331,-71.05615623,"(42.33434331, -71.05615623)"
77291,I172105116,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,496,,2017-12-20 17:38:00,2017,12,Wednesday,17,Part Three,HYDE PARK AVE,42.26922388,-71.12085347,"(42.26922388, -71.12085347)"
154388,I172022902,3115,Investigate Person,INVESTIGATE PERSON,A1,88,,2017-03-24 08:08:00,2017,3,Friday,8,Part Three,NORTH SQ,42.36386575,-71.05351919,"(42.36386575, -71.05351919)"
53738,I182022685,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,26,,2018-03-27 05:31:00,2018,3,Tuesday,5,Part Three,MERIDIAN ST,42.38289141,-71.03930932,"(42.38289141, -71.03930932)"
189373,I162091817,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,444,,2016-11-08 08:00:00,2016,11,Tuesday,8,Part Three,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
233605,I162044317,1001,Counterfeiting,FORGERY / COUNTERFEITING,C11,450,,2016-06-05 18:18:00,2016,6,Sunday,18,Part Two,WASHINGTON ST,42.29057504,-71.07165726,"(42.29057504, -71.07165726)"
78810,I172103502,2405,Disorderly Conduct,DISORDERLY CONDUCT,D4,165,,2017-12-14 19:40:00,2017,12,Thursday,19,Part Two,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
195609,I162085184,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,281,,2016-10-17 21:40:00,2016,10,Monday,21,Part One,BOSTON ST,42.32825498,-71.05779953,"(42.32825498, -71.05779953)"
214641,I162064697,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,111,,2016-08-11 19:04:00,2016,8,Thursday,19,Part Two,TEMPLE PL,42.35478783,-71.06123562,"(42.35478783, -71.06123562)"
9118,I182070203,3114,Investigate Property,INVESTIGATE PROPERTY,D4,619,,2018-09-01 07:00:00,2018,9,Saturday,7,Part Three,SAINT STEPHEN ST,42.34231311,-71.0869637,"(42.34231311, -71.08696370)"
148994,I172028641,3503,Missing Person Located,MISSING PERSON - NOT REPORTED - LOCATED,B2,319,,2017-04-12 22:29:00,2017,4,Wednesday,22,Part Three,SEAVER ST,42.30603974,-71.0862124,"(42.30603974, -71.08621240)"
29926,I182047934,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,247,,2018-06-19 17:45:00,2018,6,Tuesday,17,Part Three,DORCHESTER AVE,42.31296937,-71.05720983,"(42.31296937, -71.05720983)"
29978,I182047881,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,916,,2018-06-19 15:53:00,2018,6,Tuesday,15,Part Two,BICKFORD ST,42.32483301,-71.10164757,"(42.32483301, -71.10164757)"
135679,I172042968,3410,Towed,TOWED MOTOR VEHICLE,A15,47,,2017-05-31 08:05:00,2017,5,Wednesday,8,Part Three,BUNKER HILL ST,42.38315134,-71.07108975,"(42.38315134, -71.07108975)"
184651,I162096917,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,427,,2016-11-27 17:41:00,2016,11,Sunday,17,Part Three,BLUE HILL AVE,42.27653731,-71.0933951,"(42.27653731, -71.09339510)"
112072,I172068126,3201,Property Lost,PROPERTY - LOST,E5,563,,2017-08-18 13:54:00,2017,8,Friday,13,Part Three,STELLMAN RD,42.28919902,-71.12309195,"(42.28919902, -71.12309195)"
26816,I182051203,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,465,Y,2018-06-30 00:18:00,2018,6,Saturday,0,Part One,WILCOCK ST,42.2868893,-71.09222991,"(42.28688930, -71.09222991)"
14422,I182064501,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,421,,2018-08-13 15:52:00,2018,8,Monday,15,Part Three,W SELDEN ST,42.27376816,-71.08919673,"(42.27376816, -71.08919673)"
98967,I172082004,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,361,,2017-10-01 23:23:00,2017,10,Sunday,23,Part Three,MELVILLE AVE,42.29547748,-71.06365819,"(42.29547748, -71.06365819)"
87455,I172094310,3501,Missing Person Reported,MISSING PERSON,B2,281,,2017-11-10 16:00:00,2017,11,Friday,16,Part Three,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
185762,I162095678,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3,472,,2016-11-22 17:09:00,2016,11,Tuesday,17,Part Three,ALMONT ST,42.27433629,-71.09369943,"(42.27433629, -71.09369943)"
52083,I182024417,3001,Medical Assistance,DEATH INVESTIGATION,B2,330,,2018-04-02 11:26:00,2018,4,Monday,11,Part Three,BLUE HILL AVE,42.3043395,-71.08477887,"(42.30433950, -71.08477887)"
209163,I162070622,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4, ,,2016-08-30 17:50:00,2016,8,Tuesday,17,Part Two,ALBANY ST,,,"(0.00000000, 0.00000000)"
177012,I162105277,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,466,,2016-12-27 14:38:00,2016,12,Tuesday,14,Part Three,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)"
132037,I172046905,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,434,,2017-06-10 00:00:00,2017,6,Saturday,0,Part Three,STANTON ST,42.28411373,-71.07938717,"(42.28411373, -71.07938717)"
56015,I182020218,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,533,,2018-03-17 22:55:00,2018,3,Saturday,22,Part Three,RIVER ST,42.25120821,-71.13095369,"(42.25120821, -71.13095369)"
212145,I162067391,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,182,,2016-08-20 03:40:00,2016,8,Saturday,3,Part Three,NORFOLK AVE,42.32503262,-71.06915744,"(42.32503262, -71.06915744)"
174470,I172001509,3301,Verbal Disputes,VERBAL DISPUTE,E18,525,,2017-01-06 12:57:00,2017,1,Friday,12,Part Three,TRUMAN PKWY,42.24124926,-71.12629908,"(42.24124926, -71.12629908)"
55796,I182020468,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,184,,2018-03-18 21:36:00,2018,3,Sunday,21,Part Three,HUMPHREYS ST,42.31986423,-71.06600589,"(42.31986423, -71.06600589)"
144648,I172033330,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11, ,,2017-04-29 02:09:00,2017,4,Saturday,2,Part Two,,42.2996895,-71.06511019,"(42.29968950, -71.06511019)"
266215,I162009226,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,630,,2016-02-01 11:30:00,2016,2,Monday,11,Part Two,SAINT MARY'S ST,42.34821076,-71.10696156,"(42.34821076, -71.10696156)"
103557,I172077161,3115,Investigate Person,INVESTIGATE PERSON,C6,200,,2017-09-16 12:00:00,2017,9,Saturday,12,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
91900,I172089561,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,398,,2017-10-26 15:53:00,2017,10,Thursday,15,Part Three,BRENT ST,42.28918711,-71.06973172,"(42.28918711, -71.06973172)"
80647,I172101520,3202,Property Found,PROPERTY - LOST THEN LOCATED,D14,778,,2017-12-07 13:00:00,2017,12,Thursday,13,Part Three,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)"
130711,I172048323,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,437,,2017-06-16 19:29:00,2017,6,Friday,19,Part Three,NORFOLK ST,42.28966559,-71.07261255,"(42.28966559, -71.07261255)"
50929,I182025641,3115,Investigate Person,INVESTIGATE PERSON,C11,396,,2018-04-06 14:34:00,2018,4,Friday,14,Part Three,SANTUIT ST,42.29042439,-71.0638074,"(42.29042439, -71.06380740)"
98615,I172082365,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,191,,2017-10-03 10:48:00,2017,10,Tuesday,10,Part Three,BOSTON ST,42.32782737,-71.05800016,"(42.32782737, -71.05800016)"
139061,I172039266,3115,Investigate Person,INVESTIGATE PERSON,E5,691,,2017-05-18 16:00:00,2017,5,Thursday,16,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
101275,I172079562,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E13,574,,2017-09-24 09:30:00,2017,9,Sunday,9,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
128090,I172051128,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2,308,,2017-06-25 20:14:00,2017,6,Sunday,20,Part Three,HAROLD PARK,42.31933514,-71.08796987,"(42.31933514, -71.08796987)"
294297,I152086286,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15,49,,2015-10-17 09:43:00,2015,10,Saturday,9,Part Three,ALFORD ST,42.38403056,-71.07426098,"(42.38403056, -71.07426098)"
110505,I172069767,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,369,,2017-08-23 16:42:00,2017,8,Wednesday,16,Part Three,KING ST,42.29446096,-71.0524335,"(42.29446096, -71.05243350)"
11662,I182067445,3410,Towed,TOWED MOTOR VEHICLE,B2,320,,2018-08-23 09:54:00,2018,8,Thursday,9,Part Three,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
142834,I172035244,3115,Investigate Person,INVESTIGATE PERSON,E18,495,,2017-05-05 08:10:00,2017,5,Friday,8,Part Three,WESTMINSTER ST,42.26400264,-71.11927878,"(42.26400264, -71.11927878)"
203475,I162076793,2610,Other,TRESPASSING,E13,636,,2016-09-20 00:10:00,2016,9,Tuesday,0,Part Two,BOYLSTON ST,42.31822149,-71.1090013,"(42.31822149, -71.10900130)"
92907,I172088513,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,A1,167,,2017-10-23 08:02:00,2017,10,Monday,8,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
294205,I152086390,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,417,,2015-10-17 17:45:00,2015,10,Saturday,17,Part Three,WASHINGTON ST,42.28371773,-71.07151966,"(42.28371773, -71.07151966)"
63820,I182011865,801,Simple Assault,ASSAULT - SIMPLE,B2, ,,2018-02-14 13:48:00,2018,2,Wednesday,13,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
206709,I162073242,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,302,,2016-09-08 16:52:00,2016,9,Thursday,16,Part Three,HIGHLAND ST,42.32401893,-71.09680779,"(42.32401893, -71.09680779)"
94525,I172086750,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,339,,2017-10-17 16:59:00,2017,10,Tuesday,16,Part Three,DORCHESTER AVE,42.30782846,-71.05837474,"(42.30782846, -71.05837474)"
73769,I182001290,3115,Investigate Person,INVESTIGATE PERSON,E18,498,,2018-01-06 06:21:00,2018,1,Saturday,6,Part Three,CLARE AVE,42.27360053,-71.11897042,"(42.27360053, -71.11897042)"
71461,I182003758,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,388,,2018-01-14 20:38:00,2018,1,Sunday,20,Part One,BROOKVALE ST,42.27894137,-71.0657329,"(42.27894137, -71.06573290)"
176834,I162105470,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2, ,,2016-12-28 09:03:00,2016,12,Wednesday,9,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
60766,I182015120,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,363,,2018-02-26 16:50:00,2018,2,Monday,16,Part Two,CENTRE ST,42.29426595,-71.05968487,"(42.29426595, -71.05968487)"
209205,I162070577,3115,Investigate Person,INVESTIGATE PERSON,C6, ,,2016-08-30 15:52:00,2016,8,Tuesday,15,Part Three,COLUMBIA RD,42.32952224,-71.05136816,"(42.32952224, -71.05136816)"
170821,I172005376,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,772,,2017-01-20 20:57:00,2017,1,Friday,20,Part Two,ACADEMY HILL RD,42.34617617,-71.15448684,"(42.34617617, -71.15448684)"
93603,I172087760,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,913,,2017-10-20 18:10:00,2017,10,Friday,18,Part Three,HARBOR POINT BLVD,42.31901454,-71.04377707,"(42.31901454, -71.04377707)"
263257,I162012454,3114,Investigate Property,INVESTIGATE PROPERTY,C11,249,,2016-02-16 14:40:00,2016,2,Tuesday,14,Part Three,SAXTON ST,42.31359091,-71.05432387,"(42.31359091, -71.05432387)"
256203,I162020074,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18, ,,2016-03-14 20:34:00,2016,3,Monday,20,Part Three,,,,"(0.00000000, 0.00000000)"
303481,I152076381,3410,Towed,TOWED MOTOR VEHICLE,D4,124,,2015-09-13 12:45:00,2015,9,Sunday,12,Part Three,,,,"(0.00000000, 0.00000000)"
317482,I152060975,3301,Verbal Disputes,VERBAL DISPUTE,C6,914,,2015-07-23 18:46:00,2015,7,Thursday,18,Part Three,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602,"(42.32779674, -71.05435602)"
279522,I152102630,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,E5,747,,2015-12-12 15:44:00,2015,12,Saturday,15,Part Two,BROOK FARM RD,42.29104541,-71.16865348,"(42.29104541, -71.16865348)"
278833,I152103399,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D4,592,,2015-12-15 11:43:00,2015,12,Tuesday,11,Part Three,BROOKLINE AVE,42.34332128,-71.10261424,"(42.34332128, -71.10261424)"
122736,I172056764,2647,Other,THREATS TO DO BODILY HARM,A7,23,,2017-07-13 18:34:00,2017,7,Thursday,18,Part Two,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)"
103753,I172076960,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6, ,,2017-09-16 01:41:00,2017,9,Saturday,1,Part Three,,,,"(0.00000000, 0.00000000)"
287467,I152093811,3130,Search Warrants,SEARCH WARRANT,B3,476,,2015-11-11 21:36:00,2015,11,Wednesday,21,Part Three,REGIS RD,42.27064206,-71.09587908,"(42.27064206, -71.09587908)"
202130,I162078219,1844,Drug Violation,DRUGS - POSS CLASS C,D4, ,,2016-09-24 12:45:00,2016,9,Saturday,12,Part Two,,,,"(0.00000000, 0.00000000)"
85322,I172096559,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,22,,2017-11-19 10:30:00,2017,11,Sunday,10,Part Three,BENNINGTON ST,42.3764438,-71.03474021,"(42.37644380, -71.03474021)"
296337,I152084084,2647,Other,THREATS TO DO BODILY HARM,E18,523,,2015-10-09 19:08:00,2015,10,Friday,19,Part Two,MADISON ST,42.24712877,-71.12722925,"(42.24712877, -71.12722925)"
15624,I182063189,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,100,,2018-08-09 09:10:00,2018,8,Thursday,9,Part Three,BATTERYMARCH ST,42.35766347,-71.0544123,"(42.35766347, -71.05441230)"
246779,I162030180,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2, ,,2016-04-18 22:33:12,2016,4,Monday,22,Part Two,,,,"(0.00000000, 0.00000000)"
68036,I182007365,1402,Vandalism,VANDALISM,C11,388,,2018-01-22 07:30:00,2018,1,Monday,7,Part Two,DORCHESTER AVE,42.2783992,-71.06636305,"(42.27839920, -71.06636305)"
310680,I152068440,617,Larceny,LARCENY THEFT FROM BUILDING,D4,141,,2015-08-16 17:00:00,2015,8,Sunday,17,Part One,COMMONWEALTH AVE,42.34977,-71.08529411,"(42.34977000, -71.08529411)"
226670,I162051746,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,192,,2016-06-29 19:48:00,2016,6,Wednesday,19,Part Two,DORCHESTER AVE,42.32857129,-71.05692247,"(42.32857129, -71.05692247)"
62755,I182013015,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E5,562,,2018-02-18 21:35:00,2018,2,Sunday,21,Part One,FLORENCE ST,42.28751274,-71.1218633,"(42.28751274, -71.12186330)"
277404,I152104977,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,440,,2015-12-20 18:23:00,2015,12,Sunday,18,Part Two,STRATTON ST,42.29112915,-71.08884742,"(42.29112915, -71.08884742)"
48359,I182028390,1402,Vandalism,VANDALISM,D4,154,,2018-04-16 12:08:00,2018,4,Monday,12,Part Two,W NEWTON ST,42.34225888,-71.07749696,"(42.34225888, -71.07749696)"
325000,I152052511,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,780,,2015-06-25 10:55:00,2015,6,Thursday,10,Part One,GLENCOE ST,42.35519441,-71.14786584,"(42.35519441, -71.14786584)"
150728,I172026756,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D14,780,,2017-04-06 13:51:00,2017,4,Thursday,13,Part Two,GLENCOE ST,42.3544262,-71.14834429,"(42.35442620, -71.14834429)"
116255,I172063666,3301,Verbal Disputes,VERBAL DISPUTE,B3,450,,2017-08-04 11:56:00,2017,8,Friday,11,Part Three,ROSEDALE ST,42.29244178,-71.07320696,"(42.29244178, -71.07320696)"
232085,I162045950,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E18,520,,2016-06-10 19:27:00,2016,6,Friday,19,Part Two,HYDE PARK AVE,42.25621592,-71.12401947,"(42.25621592, -71.12401947)"
